"timestamp, тип 482",974,1061.554578714066,81.0994206144208
"timestamp, тип 483",617,99069.50395892451,4.677255704565351
"timestamp, тип 484",798,47536.80350317524,86.92595936575572
"timestamp, тип 485",818,70217.50725224565,30.678847234952265
"timestamp, тип 486",685,97091.18075847317,17.743540117704452
"timestamp, тип 487",331,20124.92314663068,5.26026080981882
"timestamp, тип 488",414,61457.19263354796,29.755607114962636
"timestamp, тип 489",741,65529.741235400346,45.989933825771836
"timestamp, тип 490",985,11982.286597647128,86.17058984690975
"timestamp, тип 491",419,99554.35836026272,32.039519304304974
"timestamp, тип 492",496,4321.801875379962,52.6439177141189
"timestamp, тип 493",14,9395.872254019636,90.91348496185476
"timestamp, тип 494",147,91835.87526820076,3.165047674947788
"timestamp, тип 495",989,27109.24515100295,55.05067024072369
"timestamp, тип 496",318,31339.73148856283,52.23543354097471
"timestamp, тип 497",546,79403.83600023107,52.2497662754038
"timestamp, тип 498",724,44391.17789523039,13.435302169483059
"timestamp, тип 499",487,61636.889724129054,33.028247439740454
"timestamp, тип 500",395,78274.95804478912,39.37239588166069
"timestamp, тип 501",379,3667.8228469790906,25.4240412808178
"timestamp, тип 502",741,61786.65782559398,47.44136799442516
"timestamp, тип 503",826,35056.191787864256,68.92056845272086
"timestamp, тип 504",457,28722.871229126133,55.28604440204146
"timestamp, тип 505",631,83046.32359905554,62.05451149828749
"timestamp, тип 506",164,14806.677242607451,39.71855624448587
"timestamp, тип 507",160,79092.55418912023,46.67223532098091
"timestamp, тип 508",134,44830.69463423081,51.44647250786302
"timestamp, тип 509",608,32108.31226220217,52.95435109978969
"timestamp, тип 510",218,48653.996838354855,87.30556557690481
"timestamp, тип 511",971,62747.827885901046,64.50365184047938
"timestamp, тип 512",731,89081.98145267149,53.89929623170537
"timestamp, тип 513",776,54309.375560321954,95.66704140434047
"timestamp, тип 514",672,76444.99903598253,67.74294960042793
"timestamp, тип 515",837,25070.315080101744,17.039605304561295
"timestamp, тип 516",31,70601.65394616443,65.81919218357234
"timestamp, тип 517",174,22668.99535433908,54.151922079136135
"timestamp, тип 518",18,99681.90947028053,3.0418376721184543
"timestamp, тип 519",648,96925.18774757393,73.87292018486512
"timestamp, тип 520",920,98567.67574678114,10.600292176515323
"timestamp, тип 521",130,74572.26081160044,32.31642930919055
"timestamp, тип 522",998,21516.27007711075,56.989962375033414
"timestamp, тип 523",806,56168.61425465605,66.23715397881686
"timestamp, тип 524",709,60759.523391638315,6.573939120714897
"timestamp, тип 525",151,99862.29613495084,85.92519724959203
"timestamp, тип 526",238,75593.87715696843,96.31327857708659
"timestamp, тип 527",113,24934.30977862502,0.48371872892926526
"timestamp, тип 528",160,39204.1883826568,25.062114267538114
"timestamp, тип 529",166,91337.22630543214,92.70868984142734
"timestamp, тип 530",993,95067.60565572376,28.664118151111023
"timestamp, тип 531",561,83793.8190137286,33.18924824938291
"timestamp, тип 532",211,902.5844340473709,23.109268382637147
"timestamp, тип 533",519,74380.01558809898,10.185856356725962
"timestamp, тип 534",374,35386.0933039747,40.53063746578965
"timestamp, тип 535",221,16099.928661394793,34.8685054227907
"timestamp, тип 536",954,74905.96970840615,84.69591117253633
"timestamp, тип 537",179,99148.54197294645,13.171896422958946
"timestamp, тип 538",783,59184.82772738006,14.836627007117048
"timestamp, тип 539",337,66000.32783753374,14.80904804606587
"timestamp, тип 540",519,24505.64885974775,83.74744508866475
"timestamp, тип 541",238,42669.3489667584,61.87011977627157
"timestamp, тип 542",168,15158.251876852151,96.6408406732097
"timestamp, тип 543",721,43921.787305530794,37.50215470131232
"timestamp, тип 544",377,49546.77814904508,12.849268891396497
"timestamp, тип 545",445,82170.37871356422,41.408104400627565
"timestamp, тип 546",940,9504.863299939801,93.15331259339065
"timestamp, тип 547",376,31483.771484155674,10.760627494055575
"timestamp, тип 548",478,81157.01176029265,63.95683725618993
"timestamp, тип 549",68,87382.72639897278,3.343758061351097
"timestamp, тип 550",942,91938.10643401407,44.49344770346122
"timestamp, тип 551",548,47225.524300673875,98.33192846972875
"timestamp, тип 552",850,35546.36607574371,74.0158349653354
"timestamp, тип 553",842,92608.74300186493,28.950914759826716
"timestamp, тип 554",618,85703.64851175406,70.31778402282399
"timestamp, тип 555",907,91328.40008169757,58.15291843798705
"timestamp, тип 556",664,57656.23609904481,53.270114091238085
"timestamp, тип 557",753,97967.0312988099,5.319397763358241
"timestamp, тип 558",463,40115.34828162837,69.66804119894856
"timestamp, тип 559",341,18350.665028416286,67.51096526643488
"timestamp, тип 560",460,49487.32396347928,98.29519754109047
"timestamp, тип 561",970,83905.6240128787,91.07930624599636
"timestamp, тип 562",361,99369.63992032823,41.7541513743647
"timestamp, тип 563",618,11980.84914586031,9.154518735533985
"timestamp, тип 564",477,22970.020000202436,62.51662608325792
"timestamp, тип 565",23,69331.24813443776,12.702745392033611
"timestamp, тип 566",516,94172.87581538649,30.486489128802184
"timestamp, тип 567",325,73229.49169609998,28.383295884093105
"timestamp, тип 568",881,94872.59953183451,89.10974590385861
"timestamp, тип 569",383,26119.863468602332,46.38731746783404
"timestamp, тип 570",983,63963.30290133046,84.0091169727323
"timestamp, тип 571",730,91606.45833693614,46.89246799116836
"timestamp, тип 572",963,27453.22404759189,51.25965246810275
"timestamp, тип 573",40,30838.65038504042,63.327734742624315
"timestamp, тип 574",978,70098.45204623636,29.86713414367863
"timestamp, тип 575",596,35438.769303601744,95.90699149879437
"timestamp, тип 576",66,78734.57739178151,47.24081232637507
"timestamp, тип 577",192,82908.04085626497,52.95839089443004
"timestamp, тип 578",793,64862.95131809384,67.41698479938873
"timestamp, тип 579",763,62049.33662644061,13.390130010983073
"timestamp, тип 580",171,25756.717733354835,73.92178654864367
"timestamp, тип 581",401,91472.87280853355,78.92571732794605
"timestamp, тип 582",640,11739.149427579161,76.83179594917506
"timestamp, тип 583",177,81936.02565683848,47.59505404585921
"timestamp, тип 584",420,48696.27673260166,39.34257106553521
"timestamp, тип 585",495,36711.06487961312,91.14258263129157
"timestamp, тип 586",279,75487.95347518014,42.776864912113375
"timestamp, тип 587",455,75672.67946674798,34.55321718438258
"timestamp, тип 588",121,79500.77674153283,73.12163606252543
"timestamp, тип 589",166,34207.33046935511,58.22000440677083
"timestamp, тип 590",481,4196.0026333543365,39.672570395621655
"timestamp, тип 591",178,55292.7251188858,84.3973934368692
"timestamp, тип 592",143,91163.77365045786,44.615668568608974
"timestamp, тип 593",47,19634.52559273488,19.055081537901863
"timestamp, тип 594",956,69196.34476734477,64.63894651962919
"timestamp, тип 595",860,26891.365284863994,84.21464935292526
"timestamp, тип 596",39,30265.316404972364,71.78664542029239
"timestamp, тип 597",987,13241.852892725372,34.72589442844204
"timestamp, тип 598",625,61307.9880234856,10.664093855625268
"timestamp, тип 599",664,40519.98043159161,68.27151804983316
"timestamp, тип 600",737,95022.81346229561,4.656153201523401
"timestamp, тип 601",958,10871.132751801888,49.018468612390365
"timestamp, тип 602",510,52514.61238326715,75.82736941045917
"timestamp, тип 603",606,19767.045761268317,50.57654595544099
"timestamp, тип 604",908,59027.02305597188,13.696790853109562
"timestamp, тип 605",909,38156.22796267738,68.44110203500216
"timestamp, тип 606",442,81503.24221255748,57.1468440392716
"timestamp, тип 607",96,62519.95134967277,26.38423095370767
"timestamp, тип 608",584,78855.46787533378,14.85857998229492
"timestamp, тип 609",538,74106.57102764897,76.98015891620526
"timestamp, тип 610",604,18596.109223678486,5.912341437254823
"timestamp, тип 611",730,69407.10224228883,6.929550482424806
"timestamp, тип 612",773,89072.66924950376,41.14552866833941
"timestamp, тип 613",792,59510.9948093744,62.66941358930745
"timestamp, тип 614",708,34830.714486644545,59.533750385201714
"timestamp, тип 615",9,89776.96545648266,15.990871240169872
"timestamp, тип 616",702,59415.57790056706,16.570939394796284
"timestamp, тип 617",736,31504.279961378244,3.636445290714553
"timestamp, тип 618",666,90892.46827981317,6.250753507025326
"timestamp, тип 619",726,66106.75864438716,87.09868402607698
"timestamp, тип 620",930,32222.18098661211,38.679946284724984
"timestamp, тип 621",12,41690.78053330355,10.230708421086014
"timestamp, тип 622",593,56231.518790653456,90.84849481284276
"timestamp, тип 623",936,12557.05439502899,11.180385980800983
"timestamp, тип 624",223,62038.58063981274,92.95539976831591
"timestamp, тип 625",590,84732.67865699856,93.82541295377077
"timestamp, тип 626",685,63359.83643815229,98.33186117751293
"timestamp, тип 627",154,66210.48480432833,30.8829957040007
"timestamp, тип 628",449,61830.35178914158,94.91785305754235
"timestamp, тип 629",689,19501.415773101086,70.15446718391844
"timestamp, тип 630",430,19597.955899433375,6.821446902177263
"timestamp, тип 631",407,36489.85178047711,67.40614009625519
"timestamp, тип 632",192,97765.55785979642,86.22202117606727
"timestamp, тип 633",963,85728.98442125099,31.240348110017095
"timestamp, тип 634",7,90417.84784155157,60.079985766745274
"timestamp, тип 635",146,62490.65213331203,27.648638448478238
"timestamp, тип 636",287,24381.798701887674,30.64822867774206
"timestamp, тип 637",343,5843.840660807191,10.810730115114502
"timestamp, тип 638",677,82256.61324646385,80.39414671414198
"timestamp, тип 639",19,89771.38186873001,53.54952876438517
"timestamp, тип 640",885,55902.891103638925,55.032431630942725
"timestamp, тип 641",749,96147.44147461189,74.87094222490195
"timestamp, тип 642",782,85458.61129260265,74.68017669807128
"timestamp, тип 643",731,73171.62643170758,97.57600335021985
"timestamp, тип 644",626,15014.402295619868,10.157265153336517
"timestamp, тип 645",794,54302.33451340184,71.0290611047307
"timestamp, тип 646",346,27276.42502907962,48.20972311792219
"timestamp, тип 647",994,52852.604713266046,87.3142304666069
"timestamp, тип 648",107,75292.36124113579,86.0888651971785
"timestamp, тип 649",735,70626.03609955923,25.951468240390724
"timestamp, тип 650",768,26226.06789126973,89.92584698054004
"timestamp, тип 651",177,34757.76378292493,57.91058408768026
"timestamp, тип 652",287,73636.42811221787,71.19401662210875
"timestamp, тип 653",461,69750.68397258401,34.109331333531244
"timestamp, тип 654",228,37981.69858214799,98.6733584217088
"timestamp, тип 655",203,42970.56790413764,88.63274025318752
"timestamp, тип 656",653,31987.408586470723,95.22170801474627
"timestamp, тип 657",357,75488.09711787195,14.752467856742703
"timestamp, тип 658",975,92656.55812430182,8.483208248989863
"timestamp, тип 659",469,27320.197870890494,9.757728100889825
"timestamp, тип 660",67,6681.140395492157,30.833930308010427
"timestamp, тип 661",94,66116.84514231798,83.98168389690467
"timestamp, тип 662",826,60086.02061987606,57.736285373665204
"timestamp, тип 663",331,33716.669348505384,84.10682682461082
"timestamp, тип 664",393,89277.32060209304,69.40549698806436
"timestamp, тип 665",302,42545.945535677936,97.25629968649469
"timestamp, тип 666",543,92098.51056867828,78.7561810950208
"timestamp, тип 667",258,67099.13514866843,25.415830376798286
"timestamp, тип 668",521,73920.71619765238,16.045117804323812
"timestamp, тип 669",29,2948.1810328973306,41.60333043601629
"timestamp, тип 670",189,15.658062315407244,95.5654105270096
"timestamp, тип 671",795,92411.92130217544,62.559005426445324
"timestamp, тип 672",872,53498.001925769175,77.41637330485955
"timestamp, тип 673",821,50612.577325871556,35.04338862354896
"timestamp, тип 674",699,20863.878347188693,3.836826814006622
"timestamp, тип 675",764,81677.96126472918,7.377550785410143
"timestamp, тип 676",688,51323.91403542112,57.37225963621573
"timestamp, тип 677",929,90669.16125482148,52.65974354574838
"timestamp, тип 678",472,33048.131841860806,96.04923313368955
"timestamp, тип 679",823,88746.41524995769,41.5971959425183
"timestamp, тип 680",302,49004.376169393814,37.13529853335785
"timestamp, тип 681",177,36068.79068547511,54.79743014340152
"timestamp, тип 682",944,47660.643746614274,39.980658144330825
"timestamp, тип 683",450,71520.69895237284,35.22679975862428
"timestamp, тип 684",546,65334.42769216279,70.57894760795226
"timestamp, тип 685",821,80928.83086191893,79.62425345504565
"timestamp, тип 686",921,2850.762390015592,4.203153131992339
"timestamp, тип 687",726,9588.888401341876,61.01509237186914
"timestamp, тип 688",151,38446.5192396801,20.640275582633514
"timestamp, тип 689",556,6409.589065641379,89.78038155867071
"timestamp, тип 690",310,73172.83249305713,77.79090346652458
"timestamp, тип 691",480,16426.359736856488,59.108446020215695
"timestamp, тип 692",259,8927.723500672637,71.66036621683189
"timestamp, тип 693",838,30259.70950531834,53.339519287108864
"timestamp, тип 694",804,94068.26210763394,81.02068960209677
"timestamp, тип 695",849,85907.23143647342,12.662420644221003
"timestamp, тип 696",571,5000.937557374731,46.003352054788934
"timestamp, тип 697",321,62029.51509969591,81.34573032870784
"timestamp, тип 698",741,76259.26866639679,10.841786495519287
"timestamp, тип 699",16,39965.08889318921,56.48640777527316
"timestamp, тип 700",710,24216.227615718446,62.57367803154855
"timestamp, тип 701",334,26269.10006670054,9.24695427874582
"timestamp, тип 702",202,23287.35705056881,25.197788179768317
"timestamp, тип 703",584,57148.05990291814,40.88686327729189
"timestamp, тип 704",569,43935.21369948668,8.143948359745341
"timestamp, тип 705",425,17951.609576025752,43.68859374085867
"timestamp, тип 706",711,91626.4753648083,40.29719287478067
"timestamp, тип 707",738,42993.09512224045,23.015468067298045
"timestamp, тип 708",242,86299.23921130855,87.81661669608502
"timestamp, тип 709",124,69313.09861902945,52.88310242258688
"timestamp, тип 710",157,67951.47895849931,50.73606126442596
"timestamp, тип 711",961,60307.341772992,24.775240235959316
"timestamp, тип 712",692,1148.7452206241412,6.701004125280512
"timestamp, тип 713",153,85769.0084391694,33.1106734744724
"timestamp, тип 714",852,47915.15007013253,7.964807324810546
"timestamp, тип 715",813,86285.54808595727,96.87064094140197
"timestamp, тип 716",573,95996.40323483002,48.706653130278845
"timestamp, тип 717",214,50917.3759955337,70.84762035138186
"timestamp, тип 718",693,44704.77361590544,89.11517574273847
"timestamp, тип 719",90,17570.945198831803,23.6451008373942
"timestamp, тип 720",443,60897.827849772584,61.40749120255511
"timestamp, тип 721",772,82519.07375184695,91.25377791480452
"timestamp, тип 722",902,87919.40165104753,49.068820648095105
"timestamp, тип 723",477,78663.10511407601,72.42604629499596
"timestamp, тип 724",949,76314.37202348134,5.872272196761699
"timestamp, тип 725",3,58244.432659797974,35.94720901561625
"timestamp, тип 726",129,78652.90340856537,2.853080811668222
"timestamp, тип 727",280,41408.94046314059,15.857014614526575
"timestamp, тип 728",259,73979.62395285442,78.98322743890799
"timestamp, тип 729",345,78486.3631318836,36.42089697211435
"timestamp, тип 730",621,38058.66125321898,67.24365233430291
"timestamp, тип 731",701,16285.368905380263,23.242000176987546
"timestamp, тип 732",543,91369.76696799934,20.897568372409772
"timestamp, тип 733",13,40670.323079764225,59.50521364623091
"timestamp, тип 734",990,51543.498549429074,66.39359412968386
"timestamp, тип 735",526,30129.43548018744,68.79506280246378
"timestamp, тип 736",17,63205.62110150599,95.21962397734073
"timestamp, тип 737",579,42548.109182071974,91.62338637614978
"timestamp, тип 738",197,61569.42916764389,48.82963358881541
"timestamp, тип 739",980,73537.55654943806,19.59398720426683
"timestamp, тип 740",652,97130.13491767882,63.26101243296103
"timestamp, тип 741",496,98722.39455320837,52.38653278208694
"timestamp, тип 742",375,62916.30477283822,56.593941201087674
"timestamp, тип 743",403,23704.989156310687,67.87937310666914
"timestamp, тип 744",461,50136.88305464959,42.56526719004514
"timestamp, тип 745",165,73649.90378994826,2.561520223230521
"timestamp, тип 746",307,95623.36267813912,21.603094436391007
"timestamp, тип 747",230,72524.579984836,30.701911366336464
"timestamp, тип 748",914,7378.667988911515,97.94693146403208
"timestamp, тип 749",609,18864.33990992616,34.555794904299105
"timestamp, тип 750",914,38715.788564017545,29.97465313417703
"timestamp, тип 751",836,8214.700975372407,59.30861460274506
"timestamp, тип 752",901,62379.18802713167,67.75049442507905
"timestamp, тип 753",193,21266.9106840157,55.08613432290319
"timestamp, тип 754",944,37873.00180714179,21.917952583256568
"timestamp, тип 755",627,74819.93116514661,85.89238556816818
"timestamp, тип 756",669,35789.936387551934,22.372098866860384
"timestamp, тип 757",115,90601.34308466612,24.034388594245907
"timestamp, тип 758",84,54196.685941676384,35.565239470072456
"timestamp, тип 759",490,66406.08429398137,84.71276250281812
"timestamp, тип 760",515,60293.209196428805,7.724759830240092
"timestamp, тип 761",730,71015.44307677638,26.309245339165106
"timestamp, тип 762",117,79805.69236021551,69.53039838214994
"timestamp, тип 763",741,40734.96358320178,82.0534355769546
"timestamp, тип 764",93,32128.983872000364,77.29991100556275
"timestamp, тип 765",723,82320.8912382875,90.60935849916399
"timestamp, тип 766",371,13746.22198510964,23.78313735467639
"timestamp, тип 767",20,9578.60474785345,1.3133120807308827
"timestamp, тип 768",405,88996.10304270114,81.7887557465374
"timestamp, тип 769",148,47569.09434070798,45.332095314278504
"timestamp, тип 770",304,55606.05543595742,35.003815382308574
"timestamp, тип 771",794,14484.18801812908,92.35214980028728
"timestamp, тип 772",384,96089.51097668463,10.897640731355198
"timestamp, тип 773",429,89979.55984241405,87.109732060642
"timestamp, тип 774",660,34588.24300889004,11.080822857628913
"timestamp, тип 775",972,5766.152097401602,12.2117624145411
"timestamp, тип 776",76,45506.38785138282,96.97607667441729
"timestamp, тип 777",717,32457.49996781112,53.89934860029919
"timestamp, тип 778",634,71312.96006675989,27.892731523787383
"timestamp, тип 779",993,30896.04926186421,84.63932566163008
"timestamp, тип 780",606,37653.69953508477,90.02380394247443
"timestamp, тип 781",169,39161.715962439404,94.60752622071448
"timestamp, тип 782",299,30568.12435911172,52.175002353293316
"timestamp, тип 783",483,40967.03761449847,89.31058680330175
"timestamp, тип 784",855,61428.67882875715,61.07296815460611
"timestamp, тип 785",180,9164.79015524802,25.582376635988243
"timestamp, тип 786",225,26608.74641581485,21.47858201846541
"timestamp, тип 787",57,39446.726704649685,93.45119018549094
"timestamp, тип 788",617,23749.684897442712,82.67085507445506
"timestamp, тип 789",663,67484.32591771257,2.737527239880402
"timestamp, тип 790",613,14276.266672395148,3.369117633201098
"timestamp, тип 791",924,45139.12083659124,77.57221584935431
"timestamp, тип 792",627,28726.7645718058,67.74567840635194
"timestamp, тип 793",596,86107.00157574246,62.01351429067175
"timestamp, тип 794",652,20222.085464604803,14.369719026995606
"timestamp, тип 795",197,28091.238673217387,60.42487206158637
"timestamp, тип 796",61,14180.151883554898,65.84901628073493
"timestamp, тип 797",190,13671.188620442623,24.417195537275813
"timestamp, тип 798",632,69695.40712920342,59.99282479124442
"timestamp, тип 799",721,49029.998891203824,14.09543895509106
"timestamp, тип 800",599,31924.87099561096,82.31407941112545
"timestamp, тип 801",356,65918.47261419758,5.689322946640005
"timestamp, тип 802",768,10565.994351601461,81.32281189120118
"timestamp, тип 803",779,46408.06158787609,3.958484198949318
"timestamp, тип 804",731,98817.3783457537,35.74739661903369
"timestamp, тип 805",810,88006.53845052335,59.858661643737456
"timestamp, тип 806",429,3444.844523946138,39.54742566877205
"timestamp, тип 807",430,44875.09844603499,22.680870535530197
"timestamp, тип 808",211,56272.664919911505,95.78683515957286
"timestamp, тип 809",138,43318.23922635723,79.87885043831146
"timestamp, тип 810",246,89480.6542556624,5.987098066723966
"timestamp, тип 811",56,98971.7335671976,29.927895168940672
"timestamp, тип 812",710,80178.47978165797,97.39482963979864
"timestamp, тип 813",842,12355.241006436925,42.55395341455589
"timestamp, тип 814",689,63734.32776510827,7.245101025314026
"timestamp, тип 815",982,93298.3048774863,40.47730018687383
"timestamp, тип 816",559,4274.276724079129,85.55964336496264
"timestamp, тип 817",666,51541.75905690028,62.82494442495947
"timestamp, тип 818",202,56533.24539271406,73.6911339728494
"timestamp, тип 819",364,97318.90971737176,16.22788610140795
"timestamp, тип 820",622,97692.4640590932,48.646554461902326
"timestamp, тип 821",411,52236.69193383699,48.64123817542605
"timestamp, тип 822",607,34725.75024322694,19.886622005149093
"timestamp, тип 823",377,60426.55622348785,93.53312393917655
"timestamp, тип 824",411,19235.551271311993,79.23250681276053
"timestamp, тип 825",110,43493.57484897906,85.03635073617343
"timestamp, тип 826",171,39083.03009248853,6.248178512575159
"timestamp, тип 827",449,26640.641086720614,47.71459181377362
"timestamp, тип 828",43,87083.98333233414,31.408453091273014
"timestamp, тип 829",441,55557.34055973575,43.15653712215637
"timestamp, тип 830",580,25887.95896129165,25.937658825361762
"timestamp, тип 831",71,91249.1790288126,38.08851649475193
"timestamp, тип 832",544,99508.8606238702,96.61314705997027
"timestamp, тип 833",13,61986.21737263855,64.61954121496595
"timestamp, тип 834",137,94962.50630123484,81.88659519819379
"timestamp, тип 835",939,75863.79683757942,58.73831898292918
"timestamp, тип 836",49,78087.9728938572,75.70761877408557
"timestamp, тип 837",855,60361.187132500854,33.953424311220466
"timestamp, тип 838",776,51095.08819030352,64.88341815940156
"timestamp, тип 839",41,72463.2076591274,5.03005211732145
"timestamp, тип 840",388,1544.4584043036036,68.31423848655199
"timestamp, тип 841",603,36239.19422844692,31.234206218955325
"timestamp, тип 842",910,5500.449577470705,23.71604828163981
"timestamp, тип 843",385,19562.853080321976,79.18956241862794
"timestamp, тип 844",189,46198.179579364405,75.74551868346664
"timestamp, тип 845",713,47765.71032977356,71.84450939555644
"timestamp, тип 846",799,12070.951588183016,8.1597852855264
"timestamp, тип 847",378,43847.26619715473,49.19678706110768
"timestamp, тип 848",881,64893.63543483993,89.89331804392809
"timestamp, тип 849",691,50520.4134428584,45.8499491033449
"timestamp, тип 850",936,39699.1798645272,38.772181689946315
"timestamp, тип 851",812,37434.56634527341,20.634027981518813
"timestamp, тип 852",694,78809.51551125933,86.99527660604392
"timestamp, тип 853",222,36615.93388157877,78.51136372686963
"timestamp, тип 854",927,9135.213552402103,39.83303110168727
"timestamp, тип 855",250,82500.7544867805,22.647840154061498
"timestamp, тип 856",112,64893.62473863427,39.955809172510094
"timestamp, тип 857",957,58262.31902266203,35.085667599379946
"timestamp, тип 858",821,44106.3272379385,33.14845779897382
"timestamp, тип 859",819,52296.20341400167,35.01495973340497
"timestamp, тип 860",549,42706.67534799468,97.1962072575388
"timestamp, тип 861",881,39750.2431643181,76.74572956996681
"timestamp, тип 862",530,91795.61840370209,31.116365756492716
"timestamp, тип 863",456,28098.5619280712,91.44097057569154
"timestamp, тип 864",970,30453.06378656623,8.594462091613181
"timestamp, тип 865",350,95266.64632254315,24.619271658547607
"timestamp, тип 866",494,45335.04667116043,31.73844500499025
"timestamp, тип 867",554,21906.396618404913,17.632871011774057
"timestamp, тип 868",33,52830.24596337021,24.977315190044997
"timestamp, тип 869",907,23205.945347568617,95.55233031365854
"timestamp, тип 870",73,75500.61231913438,55.240328500397375
"timestamp, тип 871",748,40685.65655418749,79.04561605371723
"timestamp, тип 872",963,24813.13414076447,87.65209358025578
"timestamp, тип 873",52,67328.12934581967,56.347628611674516
"timestamp, тип 874",581,98660.58471691399,78.8674486267986
"timestamp, тип 875",319,71386.21576729797,59.33611516274791
"timestamp, тип 876",115,91060.35773104947,67.64111795643034
"timestamp, тип 877",556,68074.85374312446,62.25568590607375
"timestamp, тип 878",637,46851.358733707675,78.94347116909094
"timestamp, тип 879",29,67556.4084908629,57.70898540846885
"timestamp, тип 880",505,20121.383666841055,35.609881632298915
"timestamp, тип 881",583,22951.547139584458,4.050985246367148
"timestamp, тип 882",100,43071.30198152037,27.232001786345073
"timestamp, тип 883",547,50692.411322772765,53.263849515887614
"timestamp, тип 884",29,36036.03240294176,9.715400475539749
"timestamp, тип 885",857,45247.83151403441,14.9058889553081
"timestamp, тип 886",739,65899.31428922666,84.38706706834893
"timestamp, тип 887",409,204.68836509223556,95.08331570270367
"timestamp, тип 888",29,40627.73759575814,42.26341212498598
"timestamp, тип 889",549,16551.81581992824,89.6055121959247
"timestamp, тип 890",179,70654.7112055712,74.36556873622722
"timestamp, тип 891",630,20033.217142243906,34.22953130224308
"timestamp, тип 892",79,62155.17860053875,10.57500520158635
"timestamp, тип 893",997,48231.13705395218,75.98190809756946
"timestamp, тип 894",410,8892.181644559676,11.643729949294228
"timestamp, тип 895",689,60280.62858172884,29.97827205558129
"timestamp, тип 896",50,69477.76916729074,9.452204676391641
"timestamp, тип 897",967,38699.01504862656,2.7513106783316847
"timestamp, тип 898",177,6125.83406993563,36.576184873639626
"timestamp, тип 899",492,82577.6709424803,8.98581859039024
"timestamp, тип 900",775,5508.986448769253,73.33028970557064
"timestamp, тип 901",298,36872.56629702244,43.63876765067694
"timestamp, тип 902",693,18699.878525818942,84.24353764600043
"timestamp, тип 903",652,29242.427559049327,15.435560574255554
"timestamp, тип 904",599,21227.914140288234,65.09661268717383
"timestamp, тип 905",683,70731.4899713664,13.56476059146534
"timestamp, тип 906",775,70049.48446577149,27.53346630296894
"timestamp, тип 907",848,62486.502796293564,71.23064856464934
"timestamp, тип 908",328,26628.376838921384,4.70682220949804
"timestamp, тип 909",447,19764.56116975439,30.428600113135015
"timestamp, тип 910",434,4716.212179069704,48.550088797511634
"timestamp, тип 911",300,58125.06674308888,74.63718968065984
"timestamp, тип 912",602,93071.15874594556,36.08393731333652
"timestamp, тип 913",216,81065.0521416742,77.17608169348038
"timestamp, тип 914",868,42788.05399840383,90.90559122912502
"timestamp, тип 915",772,26037.873979186257,24.3560335510413
"timestamp, тип 916",727,49369.545777333726,57.41430036987098
"timestamp, тип 917",894,955.3401176881013,97.20411176070296
"timestamp, тип 918",820,61494.102809290576,80.91987358935837
"timestamp, тип 919",651,56249.170725004464,41.248669459533595
"timestamp, тип 920",988,45134.256533792075,38.83127227978799
"timestamp, тип 921",500,36760.352215554325,90.582299938229
"timestamp, тип 922",895,93773.00583099159,27.21315226574185
"timestamp, тип 923",665,64437.33419617769,9.732528863327483
"timestamp, тип 924",511,17041.283309207032,60.87586050387318
"timestamp, тип 925",653,71839.42032595442,87.12134776174312
"timestamp, тип 926",110,79575.29769271147,87.8088291805674
"timestamp, тип 927",183,7876.774333123619,14.129901086186129
"timestamp, тип 928",516,91343.87721974948,8.737364709498832
"timestamp, тип 929",843,63135.02438759126,74.13336974346421
"timestamp, тип 930",44,91010.36193923643,47.617522974064585
"timestamp, тип 931",416,11029.268288340705,79.75040177818843
"timestamp, тип 932",419,92279.5274970696,73.83525667529547
"timestamp, тип 933",786,36299.520854119175,80.0663211579077
"timestamp, тип 934",617,9747.140587640735,91.89213423350719
"timestamp, тип 935",613,41707.99342439302,76.08433704994269
"timestamp, тип 936",194,6826.19432548383,52.844970200313945
"timestamp, тип 937",882,17387.227694423604,60.894176016005524
"timestamp, тип 938",613,64840.173099301304,89.03327762260218
"timestamp, тип 939",442,4477.3306571186895,17.68740527011169
"timestamp, тип 940",984,61439.773736145915,89.70471774532942
"timestamp, тип 941",659,59130.05856264404,27.451438105708434
"timestamp, тип 942",827,35865.800729752205,90.86071431524702
"timestamp, тип 943",468,71843.02480757004,89.66931278680325
"timestamp, тип 944",760,9557.912602645047,88.91987901410901
"timestamp, тип 945",655,32314.528017070916,47.11332590864646
"timestamp, тип 946",265,9196.5457386419,50.7894831368484
"timestamp, тип 947",625,7155.4773948688,55.7558211321037
"timestamp, тип 948",431,56532.57820418858,79.81213197821164
"timestamp, тип 949",510,41383.68846884604,24.89208866704331
"timestamp, тип 950",465,36615.89799669819,60.52576568923278
"timestamp, тип 951",302,15311.625149910045,98.65081164651673
"timestamp, тип 952",219,90987.051052345,24.626243699272514
"timestamp, тип 953",307,10835.673094221898,22.531555745240393
"timestamp, тип 954",817,83603.69363868619,73.1628802509783
"timestamp, тип 955",461,62724.32071368414,92.98682429363583
"timestamp, тип 956",819,73913.53337306267,50.2314951022966
"timestamp, тип 957",99,74859.54700558762,15.90314083381545
"timestamp, тип 958",552,3300.4429335169434,46.84912610668673
"timestamp, тип 959",166,46.59942025643154,42.95462777068939
"timestamp, тип 960",586,12986.877764604911,4.170797118786988
"timestamp, тип 961",425,56935.90110685621,19.06192856618804
"timestamp, тип 962",987,31532.210677094045,27.847009660002687
"timestamp, тип 963",2,12370.604462905116,84.89167827412169
